Sentence #,sylhet_word,bio_tag
,খেনে,O
Sentence: 1952,মুই,O
,আগেউ,O
,কইছি,O
,তুমি,O
,ছাড়া,O
,দুনিয়াত,B-LOC
,আমার,O
,আর,O
,কুনুতা,O
,নাই,O
Sentence: 1953,মনর,O
,ভালোবাসা,O
,চিরদিন,O
,থাকি,O
,যাইবো,O
Sentence: 1954,জীবনো,O
,কিছুটা,O
,পথ,O
,এখলা,O
,এখলা,O
,চলা,O
,তেমন,O
,কঠিন,O
,কিচ্ছু,O
,নায়,O
Sentence: 1955,জীবন,O
,অইলো,O
,বাঁচার,O
,লাগি,O
Sentence: 1956,মন,O
,অইলো,O
,দেওয়ার,O
,লাগি,O
Sentence: 1957,ভাালাপাওয়া,O
,অইলো,O
,সারাজীবন,O
,লগে,O
,থাকা,O
Sentence: 1958,তুমারে,O
,ছাড়া,O
,মুই,O
,কুনতা,O
,ভাবতাম,O
,ফারি,O
,না,O
Sentence: 1959,তুমার,O
,নাম,O
,ছাড়া,O
,মুই,O
,কুনতা,O
,লেখতাম,O
,ফারিয়ার,O
,না,O
Sentence: 1960,মুই,O
,তুমারে,O
,ছাড়া,O
,কুনতা,O
,বুঝতাম,O
,চাই,O
,না,O
Sentence: 1961,পিরিত,O
,ইলান,O
,কেনে,O
,অয়,O
Sentence: 1962,যেব্‌লাকু,O
,ফুয়া,O
,বুঝে,O
,হেব্‌লাকু,O
,ফুড়িয়ে,O
,বুঝে,O
,না,O
Sentence: 1963,ভালা,O
,পাই,O
,ইকান,O
,তুমারে,O
,কওয়া,O
,বাকি,O
Sentence: 1964,মোর,O
,বাক্কা,O
,গরম,O
,লাগের,O
,গিয়া,O
Sentence: 1965,তুমার,O
,গরম,O
,লাগের,O
,নি,O
Sentence: 1966,আফনার,O
,কিতা,O
,গরম,O
,লাগের,O
,নি,O
Sentence: 1967,আফনে,O
,কিতা,O
,আমারে,O
,ভালা,O
,পাইন,O
,নি,O
Sentence: 1968,তুমার,O
,লাাগি,O
,আমার,O
,মনো,O
,অশেষ,O
,আশা,O
Sentence: 1969,আস্তা,O
,জীবন,O
,ফাইতাম,O
,চাই,O
,তুমার,O
,ভালোবাসা,O
Sentence: 1970,হারিয়ে,O
,যেতে,O
,ইচ্ছে,O
,করে,O
,অনেক,O
,দূরে,O
Sentence: 1971,চলোনা,O
,দুইজন,O
,মিলিয়া,O
,গুইয়া,O
,আই,O
Sentence: 1972,চলোনা,O
,দুইজনে,O
,মিলিয়া,O
,হাতার,O
,দেই,O
Sentence: 1973,বাস্তব,O
,কঠিন,O
,অইলেও,O
,মানিয়া,O
,নিয়া,O
,মানাইয়া,O
,চলা,O
,লাগে,O
Sentence: 1974,ফেসবুকো,B-ORG
,তাইর,O
,এখজনর,O
,লগে,O
,সম্পর্ক,O
,অইছিল,O
Sentence: 1975,ফুয়াটায়,O
,ভালা,O
,চাকরি,O
,করে,O
Sentence: 1976,অউ,O
,পাঁচ,O
,মাসে,O
,ফুয়া,O
,তার,O
,পরিবার,O
,লইয়া,O
,ফুড়ির,O
,বাসায়,O
,যায়,O
,না,O
Sentence: 1977,ফুড়িয়ে,O
,খয়,O
,দরখার,O
,অইলে,O
,মোর,O
,পরিবার,O
,তুমার,O
,পরিবারর,O
,লগে,O
,মাতবা,O
Sentence: 1978,পরিবার,O
,অইলো,O
,মা,B-REL
,বাফ,B-REL
,ভাই,B-REL
,বইন,B-REL
,লইয়া,O
Sentence: 1979,মোর,O
,জামাই,B-REL
,দুই,O
,বছর,O
,আগে,O
,আমরারে,O
,রাখিয়া,O
,আইয়া,O
,আলেদা,O
,অই,O
,গেছইন,O
Sentence: 1980,মোর,O
,পছন্দ,O
,অয়,O
,ইলান,O
,ফুড়ি,O
,তারার,O
,পছন্দ,O
,অয়,O
,না,O
Sentence: 1981,আফনার,O
,বাফ,B-REL
,মার,B-REL
,সফনো,O
,যেহেতু,O
Sentence: 1982,বাদে,O
,আফনার,O
,খুব,O
,আফসোস,O
,অইবো,O
Sentence: 1983,তারার,O
,এখটা,O
,বাইচ্চা,O
,আছে,O
,পাঁচ,O
,বছরর,O
Sentence: 1984,দুয়োগু,O
,তারার,O
,চাকরি,O
,লইয়া,O
,ব্যস্ত,O
Sentence: 1985,সংসারো,O
,খেউ,O
,ঠিকঠাক,O
,সময়,O
,দিতো,O
,ফারে,O
,না,O
Sentence: 1986,বউর,B-REL
,অভিযোগ,O
,জামাই,B-REL
,তান,O
,দায়িত্ব,O
,ঠিক,O
,খরি,O
,পালন,O
,কররা,O
,না,O
Sentence: 1987,আফনার,O
,নাম,O
,কিতা,O
Sentence: 1988,তর,O
,নাম,O
,কিতা,O
Sentence: 1989,তর,O
,গাউ,B-LOC
,কুন,I-LOC
,জাগাত,O
Sentence: 1990,তর,O
,বাফর,B-REL
,নাম,O
,কিতা,O
Sentence: 1991,তর,O
,মার,B-REL
,নাম,O
,কিতা,O
Sentence: 1992,বাদে,O
,খুজিয়া,O
,নাও,O
,পাইতাম,O
,ফারি,O
Sentence: 1993,তারার,O
,লগে,O
,মুই,O
,হখল,O
,সময়,O
,আনন্দত,O
,ভরিয়া,O
,থাকি,O
Sentence: 1994,মোর,O
,বন্ধু্রা,B-REL
,মোরে,O
,ভালোবাসা,O
,দেইন,O
Sentence: 1995,আমরা,O
,হখল,O
,একলগে,O
,হাসি,O
,খুশিয়ে,O
,সময়,O
,কাটাই,O
Sentence: 1996,আমরার,O
,মাঝে,O
,কুনো,O
,রখম,O
,লাগ,O
,নাই,O
Sentence: 1997,মোর,O
,বইন,B-REL
,হখল,O
,সময়,O
,মোর,O
,লগে,O
,থাকতো,O
,চায়,O
Sentence: 1998,মুই,O
,মোর,O
,ভাইরে,B-REL
,খুব,O
,ভালাপাই,O
Sentence: 1999,মুই,O
,মোর,O
,বইনরে,B-REL
,খুব,O
,ভালাপাই,O
Sentence: 2000,এখটা,O
,গাউত,B-LOC
,এগু,O
,বাদুয়া,O
,ফুয়া,O
,থাকতো,O
Sentence: 2001,হে,O
,হখল,O
,সময়,O
,মিছা,O
,মাত,O
,মাততো,O
Sentence: 2002,হখলে,O
,তারে,O
,খুব,O
,ডরাইতো,O
Sentence: 2003,কেউ,O
,তারে,O
,বালা,O
,পাইতো,O
,না,O
Sentence: 2004,হে,O
,বউত,O
,বাদ,O
,আছিল,O
Sentence: 2005,গ্রাম,B-LOC
,ওর,O
,মাইনষে,O
,ফুয়া,O
,ওগুর,O
,তনে,O
,দূরে,O
,থাকার,O
,চেষ্টা,O
,করতো,O
Sentence: 2006,আফনে,O
,ওতো,O
,খারাপ,O
,ভাবে,O
,আছইন,O
,কিতার,O
,লাগি,O
Sentence: 2007,খানির,O
,সময়,O
,দাঁতও,O
,বেশেবা,O
,বেদনা,O
,করছে,O
Sentence: 2008,ইটা,O
,কিজাত,O
,প্রশ্ন,O
Sentence: 2009,তুমিতাইন,O
,থাকো,O
,কোন,O
Sentence: 2010,আমরা,O
,কিতার,O
,লাগি,O
,যাইয়ার,O
,না,O
Sentence: 2011,কাম,O
,ও,O
,ভাগল,O
,দিও,O
,না,O
Sentence: 2012,আফনারে,O
,কিলা,O
,সাহায্য,O
,করতাম,O
,ফারি,O
Sentence: 2013,আমি,O
,বাংলা,O
,মাত,O
,বুঝি,O
Sentence: 2014,আমি,O
,আফনার,O
,লগে,O
,আছি,O
Sentence: 2015,আফনে,O
,কিতা,O
,একটা,O
,বাংলা,O
,গান,O
,গাইতে,O
,পারবা,O
,নি,O
Sentence: 2016,আমি,O
,আফনারে,O
,ভুলতাম,O
,নায়,O
Sentence: 2017,আফনে,O
,কিতা,O
,ওনো,O
,রাস্তা,B-LOC
,দেখরা,O
,নি,O
Sentence: 2018,আমি,O
,আফনার,O
,ওনো,O
,আইতাম,O
,চাই,O
Sentence: 2019,আফনে,O
,কিতা,O
,পড়া,O
,লেখা,O
,করতা,O
,ফারোইন,O
,নি,O
Sentence: 2020,আমি,O
,আফনার,O
,লাগি,O
,অপেক্ষা,O
,করতাম,O
,ফারি,O
Sentence: 2021,আফনে,O
,কিতা,O
,আমার,O
,প্রশ্ন,O
,র,O
,জবাব,O
,দিতে,O
,ফারবা,O
,নি,O
Sentence: 2022,আমি,O
,আফনার,O
,তনে,O
,একটা,O
,গল্প,O
,হুনতাম,O
,চাই,O
Sentence: 2023,আফনে,O
,কিতা,O
,আমার,O
,একগু,O
,ছবি,O
,তুলিয়া,O
,দিতে,O
,ফারবা,O
,নি,O
Sentence: 2024,আমি,O
,আফনারে,O
,একটা,O
,কথা,O
,কইতাম,O
,চাই,O
Sentence: 2025,আফনে,O
,কিতা,O
,কোনো,O
,ভুল,O
,করছোইন,O
,নি,O
Sentence: 2026,আফনে,O
,কিতা,O
,একগু,O
,বাংলা,B-OBJ
,বই,I-OBJ
,পড়তে,O
,ফারবা,O
,নি,O
Sentence: 2027,আমি,O
,আফনার,O
,তাকি,O
,পরামর্শ,O
,চাইয়ার,O
Sentence: 2028,আমি,O
,আফনার,O
,লগে,O
,থাকতাম,O
,চাই,O
Sentence: 2029,আফনে,O
,কিতা,O
,ওউ,O
,জেগাত,O
,ঘুরতা,O
,ফারবা,O
,নি,O
Sentence: 2030,আফনে,O
,কিতা,O
,গান,O
,লেখতে,O
,ফারোইন,O
,নি,O
Sentence: 2031,আমি,O
,আফনার,O
,লগে,O
,প্রেম,O
,করিয়ার,O
Sentence: 2032,আফনে,O
,কিতা,O
,একগু,O
,বাংলা,O
,নাটক,O
,দেখতে,O
,ফারবা,O
,নি,O
Sentence: 2033,আমি,O
,আফনার,O
,ধারো,O
,শিক্ষা,O
,নিতাম,O
,চাই,O
Sentence: 2034,আমি,O
,আফনার,O
,লগে,O
,মজা,O
,করতাম,O
,চাই,O
Sentence: 2035,আফনে,O
,কিতা,O
,কোন,O
,ভুল,O
,করতা,O
,ফারোইন,O
,নি,O
Sentence: 2036,আমি,O
,আফনার,O
,লগে,O
,সময়,O
,কাটাইতাম,O
,চাই,O
Sentence: 2037,আফনে,O
,কিতা,O
,বাংলা,O
,কবিতা,O
,লেখতা,O
,ফারোইন,O
,নি,O
Sentence: 2038,আমার,O
,বাংলা,O
,বুঝাত,O
,অসুবিধা,O
,হইরো,O
Sentence: 2039,আমি,O
,বাংলা,O
,মাত্তাম,O
,ফারি,O
Sentence: 2040,আমি,O
,বুঝতে,O
,পারিয়ার,O
,না,O
Sentence: 2041,আমার,O
,একটা,O
,বাইচ্চা,B-REL
,ফুরি,B-REL
,আছে,O
Sentence: 2042,আফনে,O
,কিতা,O
,একটা,O
,শহর,B-LOC
,ও,O
,যাইবা,O
,নি,O
Sentence: 2043,আমি,O
,ওনো,O
,থাকমু,O
Sentence: 2044,আমার,O
,বাড়ি,O
,দূর,O
,আছে,O
Sentence: 2045,আমার,O
,বাবা,B-REL
,একজন,O
,ডাক্তর,B-ROLE
Sentence: 2046,তুমি,O
,কিতা,O
,ওনো,O
,আইতে,O
,ফারবায়,O
,নি,O
Sentence: 2047,তুমিতাইন,O
,কিতা,O
,আমার,O
,লগে,O
,যাইবায়,O
,নি,O
Sentence: 2048,তুমিতাইন,O
,কিতা,O
,বাংলা,O
,গান,O
,হুনতায়,O
,ফারো,O
,নি,O
Sentence: 2049,আমি,O
,বউত,O
,খুশি,O
Sentence: 2050,আমার,O
,বই,B-OBJ
,ওগু,O
,কোন,O
Sentence: 2051,তুমিতাইন,O
,কিতা,O
,খেলতে,O
,বালা,O
,ফাও,O
,নি,O
Sentence: 2052,আমার,O
,বাড়িত,O
,বাক্কা,O
,সুন্দর,O
,ফুল,B-OBJ
,আছে,O
Sentence: 2053,তুমিতাইন,O
,কিতা,O
,আমার,O
,বন্ধু,B-REL
,ওইতায়,O
,চাও,O
,নি,O
Sentence: 2054,আমি,O
,ওনো,O
,হকল,O
,দিন,O
,ওউ,O
,আই,O
Sentence: 2055,তুমিতাইন,O
,কিতা,O
,খেলাত,O
,বালা,O
,নি,O
Sentence: 2056,তুমিতাইন,O
,ওর,O
,কিতা,O
,খানির,O
,সময়,O
,আছে,O
,নি,O
Sentence: 2057,আফনে,O
,কিতা,O
,গান,O
,হুনতে,O
,বালা,O
,ফাইন,O
,নি,O
Sentence: 2058,আম,B-FOOD
,আমার,O
,প্রিয়,O
,ফল,B-FOOD
Sentence: 2059,আমারে,O
,নিয়া,O
,বিদেশ,B-LOC
,ঘুরাত,O
,যাইবায়,O
,নি,O
Sentence: 2060,হে,O
,বিদেশ,B-LOC
,ও,O
,যাইবো,O
Sentence: 2061,তাঁর,O
,ওউ,O
,মাস,O
,ও,O
,বিদেশ,B-LOC
,যাওয়ার,O
,কয়থা,O
,আছিল,O
Sentence: 2062,হে,O
,বিদেশ,B-LOC
,যাইতো,O
,চায়,O
,না,O
Sentence: 2063,আফনে,O
,কিতা,O
,বিদেশ,B-LOC
,যাইতা,O
,চাইন,O
,নি,O
Sentence: 2064,তারা,O
,তিন,O
,ভাই,B-REL
,আছিল,O
,কিন্তু,O
,তারার,O
,মা,B-REL
,আছলা,O
,না,O
Sentence: 2065,বন,B-LOC
,ওর,O
,মাঝে,O
,একগু,O
,ছোট,O
,জেগাত,O
,তারা,O
,তিন,B-REL
,ভাই,O
,একলগে,O
,থাকতাও,O
Sentence: 2066,এক,O
,সময়,O
,এক,O
,রাজার,B-ROLE
,একটা,O
,হাত্তি,B-ANI
,আছিল,O
Sentence: 2067,আমি,O
,সকাইলকু,O
,পড়িয়া,O
,মন,O
,বালা,O
,রাখি,O
Sentence: 2068,সকাইলকু,O
,শুরু,O
,তনে,O
,পড়লে,O
,বালা,O
,ওয়,O
Sentence: 2069,আমি,O
,আইজ,O
,রাইত,O
,ওর,O
,খানি,B-FOOD
,খাইতাম,O
,নায়,O
Sentence: 2070,আইজ,O
,রাইত,O
,খাইতায়,O
,না,O
,কিতার,O
,লাগি,O
Sentence: 2071,আমার,O
,খুদা,O
,লাগসে,O
,না,O
Sentence: 2072,চলো,O
,সবে,O
,মিলিয়া,O
,ঘুরাত,O
,যাই,O
Sentence: 2073,বউত,O
,দূর,O
,যিনো,O
,কেউ,O
,নাই,O
Sentence: 2074,তুমিতাইন,O
,কিলা,O
,আছো,O
,তে,O
Sentence: 2075,তুমিতাইন,O
,কিতা,O
,ওখনো,O
,চাকরি,O
,কররায়,O
,নি,O
Sentence: 2076,তুমিতাইন,O
,কিতা,O
,পড়ছো,O
,নি,O
Sentence: 2077,আমি,O
,ওখন,O
,বিশ্ববিদ্যালয়,B-ORG
,ও,O
,পড়িয়ার,O
Sentence: 2078,আমি,O
,বিজ্ঞান,O
,ও,O
,মাস্টার্স,O
,ডিগ্রি,O
,লইছি,O
Sentence: 2079,আফনে,O
,যেলা,O
,আজ্ঞাইরা,O
,ইটা,O
,খুব,O
,ওউ,O
,গর্ব,O
,র,O
,ব্যাপার,O
Sentence: 2080,আমি,O
,বাদে,O
,আফনার,O
,দোকান,O
,ও,O
,আইয়ার,O
Sentence: 2081,আমার,O
,বড়,B-REL
,ফুরির,I-REL
,বিয়ার,O
,কারবার,O
,চলের,O
Sentence: 2082,বিয়ার,O
,তারিখ,O
,কবে,O
,ঠিক,O
,করা,O
,ওইছে,O
Sentence: 2083,ওখন,O
,পর্যন্ত,O
,হকলতাউ,O
,ঠিকমতো,O
,আয়োজন,O
,করছি,O
Sentence: 2084,সাহায্যর,O
,লাগি,O
,আমি,O
,ওনো,O
,আছি,O
Sentence: 2085,আমি,O
,সমুদ্র,B-LOC
,খুব,O
,বালা,O
,ফাই,O
Sentence: 2086,তুমি,O
,সমুদ্র,O
,বালা,B-LOC
,ফাও,O
,কিওর,O
,লাগি,O
Sentence: 2087,সমুদ্রর,O
,পানি,O
,বাক্কা,O
,নীল,B-COL
,রঙ,O
,ওর,O
Sentence: 2088,তুমিতাইন,O
,ওর,O
,নাম,O
,কিতা,O
,তে,O
Sentence: 2089,চলো,O
,ভাগি,O
,যাই,O
Sentence: 2090,আমার,O
,পকেট,B-OBJ
,ওর,O
,টেখা,I-OBJ
,শেষ,O
,পাঠাইও,O
Sentence: 2091,ওতো,O
,টেখা,B-OBJ
,কুয়াই,O
,ফাইমু,O
Sentence: 2092,টেখা,B-OBJ
,দিয়া,O
,কিতা,O
,করতায়,O
Sentence: 2093,একটা,O
,গাড়ি,B-OBJ
,কিন্তাম,O
Sentence: 2094,কালা,B-COL
,রঙ,I-COL
,আমার,O
,বাক্কা,O
,প্রিয়,O
Sentence: 2095,তুমিতাইন,O
,ওর,O
,প্রিয়,O
,রঙ,B-COL
,কিতা,O
Sentence: 2096,তুমিতাইন,O
,কিতা,O
,দেখছো,O
,নি,O
Sentence: 2097,আমারে,O
,ছাড়াউ,O
,বালা,O
,থাকো,O
Sentence: 2098,আমার,O
,বয়স,O
,কম,O
Sentence: 2099,বুল,O
,করি,O
,লাইছি,O
Sentence: 2100,তুমিতাইন,O
,চাইলে,O
,আমি,O
,চান্দ,O
,আনিয়া,O
,দিমু,O
Sentence: 2101,সকাইলকু,O
,চা,B-FOOD
,খাইবায়,O
,নি,O
Sentence: 2102,থুরা,O
,ওবায়,O
,আও,O
Sentence: 2103,ফুয়াগু,O
,যে,O
,মেধাবী,O
Sentence: 2104,ফুরি,O
,ওগুয়ে,O
,ফুয়া,O
,ওগুরে,O
,বালা,O
,ফাইতো,O
Sentence: 2105,ফুরিগু,O
,খুব,O
,বুদ্ধিমতী,O
Sentence: 2106,ফুরিগু,O
,অংকত,O
,বাদ,O
Sentence: 2107,আমি,O
,ওগুর,O
,নাম,O
,জানি,O
Sentence: 2108,হে,O
,আমার,O
,গ্রাম,B-LOC
,ওর,O
,বাড়িত,I-LOC
,আইছিল,O
Sentence: 2109,তাইন,O
,গ্রাম,B-LOC
,তনে,O
,ঢাকাত,B-LOC
,আইছলা,O
Sentence: 2110,হে,O
,ঢাকাত,B-LOC
,তনে,O
,গ্রাম,B-LOC
,ও,O
,গেছিল,O
Sentence: 2111,তাইন,O
,রাত্রে,O
,ঘুমানিত,O
,গেছলা,O
Sentence: 2112,ওগুয়ে,O
,বাগান,B-LOC
,ও,O
,দৌড়ার,O
Sentence: 2113,তাইন,O
,রাস্তার,B-LOC
,মাঝে,O
,দৌড়াইরা,O
Sentence: 2114,আমি,O
,তুমিতাইন,O
,ওর,O
,লগে,O
,মাত,O
,ও,O
,মিলতে,O
,ফাররাম,O
,না,O
Sentence: 2115,আমি,O
,চেষ্টা,O
,করছিলাম,O
Sentence: 2116,আমারে,O
,বই,B-OBJ
,ওগু,O
,দেখাউকা,O
Sentence: 2117,ফুরা,O
,হাছা,O
,মাত,O
,মাতছো,O
Sentence: 2118,বাগান,B-LOC
,ওর,O
,ভিতর,O
,দিয়া,O
,কেগুয়ে,O
,দৌড়াইলো,O
Sentence: 2119,আফনে,O
,খেলাত,O
,জিতলা,O
Sentence: 2120,তুমিতাইন,O
,খেলাত,O
,জিতি,O
,গেলায়,O
Sentence: 2121,তুমিতাইন,O
